name,node_type,ipv6,principal,subnet,physical_system
mercury.sj2-dll15.940,external,2001:438:fffd:4a:6801:8eff:fed1:f1f5,sdheo-vosia-yxuoa-rrtrk-txodz-iknw3-vh7mh-e5blz-3g3yh-wvv6v-gqe,o3ow2-2ipam-6fcjo-3j5vt-fzbge-2g7my-5fz2m-p4o2t-dwlc4-gt2q7-5ae,sj2-dll15.sj2.dfinity.network
mercury.sj2-dll16.941,external,2001:438:fffd:4a:6801:adff:fe33:9bc4,mvx7r-gcjs6-emuc5-ijos2-5egv7-ic35n-ocbfd-tjgvp-kydc5-5tshk-lqe,unassigned,sj2-dll16.sj2.dfinity.network
mercury.sj2-dll17.942,external,2001:438:fffd:4a:6801:b2ff:fe48:9ac3,org7k-76545-nwxid-mil72-dt2ei-7ngg7-n6fdo-wr2a3-6nred-jk4fz-nqe,pjljw-kztyl-46ud4-ofrj6-nzkhm-3n4nt-wi3jt-ypmav-ijqkt-gjf66-uae,sj2-dll17.sj2.dfinity.network
mercury.sj2-dll18.943,external,2001:438:fffd:4a:6801:bbff:fef7:80bf,um5l7-ktiyh-sggql-murjx-27rjp-xw52j-gopyv-cvrl2-sc6ez-x34mv-7qe,unassigned,sj2-dll18.sj2.dfinity.network
mercury.sj2-dll19.944,external,2001:438:fffd:4a:6801:64ff:fec3:8eb7,6joub-fk2lr-mcxa6-lo2x5-e3alk-lrgf5-6slof-x7yxi-m6ceb-up5wv-qqe,unassigned,sj2-dll19.sj2.dfinity.network
mercury.sj2-dll20.945,external,2001:438:fffd:4a:6801:d0ff:fe3c:d9a6,tacq4-bm63j-csjzs-oqw3x-ko3gh-oxk4x-e6odx-ir7um-xvuog-2l366-7ae,unassigned,sj2-dll20.sj2.dfinity.network
mercury.sj2-dll21.946,external,2001:438:fffd:4a:6801:baff:fe06:3fcf,m4z2g-kmsdn-ryakd-hbfuo-wpcmt-tjhmh-66nym-6bohu-jwafj-erzf7-vqe,unassigned,sj2-dll21.sj2.dfinity.network
mercury.sj2-dll22.947,external,2001:438:fffd:4a:6801:4aff:fea0:4c68,epwlh-zpyza-66uqs-7zrr5-hvtpz-srxfs-acqqj-or2oy-zvky3-3eo2q-6ae,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae,sj2-dll22.sj2.dfinity.network
mercury.sj2-dll23.948,external,2001:438:fffd:4a:6801:5eff:fefc:6c8c,otjix-uov33-zlilf-77him-mcnun-fbnwj-voya4-axinh-4vu4o-bw53l-6qe,unassigned,sj2-dll23.sj2.dfinity.network
mercury.sj2-dll24.949,external,2001:438:fffd:4a:6801:36ff:fe89:dc23,wzlzb-tsogt-yb3nr-l44x6-moo2i-ccd2g-i3mu7-66e2n-6bacx-i2h47-hqe,unassigned,sj2-dll24.sj2.dfinity.network
mercury.sj2-dll25.950,external,2001:438:fffd:4a:6801:11ff:fedf:b59e,zv7yn-pa2fv-x4jms-x4ynr-bghtf-zwviq-6wtyi-jywso-fqxoy-vbmpv-pqe,unassigned,sj2-dll25.sj2.dfinity.network
mercury.sj2-dll26.951,external,2001:438:fffd:4a:6801:3dff:fe36:222e,xo5aj-2kwg2-svhz6-kvtc7-hrzw3-4dsx2-mrioo-h4pcb-6nwap-w5dqx-vae,unassigned,sj2-dll26.sj2.dfinity.network
mercury.sj2-dll27.952,external,2001:438:fffd:4a:6801:82ff:fe05:98f7,rukdg-aswl7-rj4ll-qpnza-vhmtw-qooxv-zf5kk-zhvnu-o5bxa-ftekj-dae,unassigned,sj2-dll27.sj2.dfinity.network
mercury.sj2-dll28.953,external,2001:438:fffd:4a:6801:10ff:fec1:85d7,yidup-dwmh5-hruhg-lx45z-jjtys-mym7n-bafb4-lillx-gstnz-o4vvl-gqe,unassigned,sj2-dll28.sj2.dfinity.network
mercury.st1-dll01.967,external,2610:190:df01:5:6801:caff:fe2e:a891,,,st1-dll01.st1.dfinity.network
mercury.st1-dll02.968,external,2610:190:df01:5:6801:ddff:fe26:f259,xszxr-w2ae6-g2fof-f6hp4-cquvx-4vyu2-ux2tn-nij6l-b7hue-4r4kl-gqe,lspz2-jx4pu-k3e7p-znm7j-q4yum-ork6e-6w4q6-pijwq-znehu-4jabe-kqe,st1-dll02.st1.dfinity.network
mercury.st1-dll03.969,external,2610:190:df01:5:6801:98ff:fe0f:b105,cafm2-w5pj4-74zoz-e6ltm-daszu-hjgnz-v5gpi-ljqxl-q3sas-i6vkq-dae,lhg73-sax6z-2zank-6oer2-575lz-zgbxx-ptudx-5korm-fy7we-kh4hl-pqe,st1-dll03.st1.dfinity.network
mercury.st1-dll04.970,external,2610:190:df01:5:6801:f7ff:fe49:96c4,7ft3v-76mqt-5r3h4-qiwe4-mkobb-mcsue-qugga-ctzdk-623if-rynkj-jqe,pae4o-o6dxf-xki7q-ezclx-znyd6-fnk6w-vkv5z-5lfwh-xym2i-otrrw-fqe,st1-dll04.st1.dfinity.network
mercury.st1-dll05.971,external,2610:190:df01:5:6801:b3ff:feff:6070,qknkg-ssedm-jiaaw-dst4j-reyue-zaymp-b3b4a-yk3gp-ix7ch-ibyhm-sae,e66qm-3cydn-nkf4i-ml4rb-4ro6o-srm5s-x5hwq-hnprz-3meqp-s7vks-5qe,st1-dll05.st1.dfinity.network
mercury.st1-dll06.972,external,2610:190:df01:5:6801:7bff:fed6:afaa,4vpak-qnqtn-vggke-um4f2-zkk2m-awc6p-bkhi5-cm22y-zhdiz-yx5rt-cqe,opn46-zyspe-hhmyp-4zu6u-7sbrh-dok77-m7dch-im62f-vyimr-a3n2c-4ae,st1-dll06.st1.dfinity.network
mercury.st1-dll07.973,external,2610:190:df01:5:6801:8eff:feae:158a,scrp5-iiht5-iwgac-u36ff-jou7l-b7udy-mbim6-5nlte-5ki2w-6wyky-qae,unassigned,st1-dll07.st1.dfinity.network
mercury.st1-dll08.974,external,2610:190:df01:5:6801:d7ff:fe47:aa02,ytf6u-gadvf-mhb2p-pd6nh-ff7ca-a6xjp-vkmno-k2xum-vyzg5-jc756-rqe,unassigned,st1-dll08.st1.dfinity.network
mercury.st1-dll09.975,external,2610:190:df01:5:6801:11ff:fe24:a9cd,kdkp2-wa6ak-urj7z-rcaq7-htloq-662lb-3ncuv-z2frg-l6ig5-zqw23-5qe,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,st1-dll09.st1.dfinity.network
mercury.st1-dll10.976,external,2610:190:df01:5:6801:52ff:fe9b:9feb,6jidn-uqgyz-hl2l3-ou2rg-slu73-iztvd-yhdu7-hjfuz-cy4wc-jvoqc-uae,unassigned,st1-dll10.st1.dfinity.network
mercury.st1-dll11.977,external,2610:190:df01:5:6801:beff:fe16:fcd6,buqsd-72zlu-hbgr2-hzjnr-mgvyj-6ldtg-2hdsd-igtpb-q7p2l-4j43v-5ae,2fq7c-slacv-26cgz-vzbx2-2jrcs-5edph-i5s2j-tck77-c3rlz-iobzx-mqe,st1-dll11.st1.dfinity.network
mercury.st1-dll12.978,external,2610:190:df01:5:6801:cdff:fea0:f4c7,,,st1-dll12.st1.dfinity.network
mercury.st1-dll13.979,external,2610:190:df01:5:6801:76ff:feec:f15f,h6f4o-rlx45-6w5m5-posbc-btmsn-ffrp7-nzc3b-unl2c-sfjof-4a2x3-oae,ejbmu-grnam-gk6ol-6irwa-htwoj-7ihfl-goimw-hlnvh-abms4-47v2e-zqe,st1-dll13.st1.dfinity.network
mercury.st1-dll14.980,external,2610:190:df01:5:6801:2aff:fe4c:6560,4ifvf-q4djg-kzooi-5xvs6-66adz-6mysk-c2bz6-osuin-mgh7f-rzgxu-hqe,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe,st1-dll14.st1.dfinity.network
mercury.to2-dll01.1065,external,2001:438:8000:10:6801:a8ff:fe79:f9ce,zv4x2-5mpdn-ft4hb-ohljt-tcrjn-boij6-d5hgo-crvzo-2yl4f-enyii-cqe,unassigned,to2-dll01.to2.dfinity.network
mercury.to2-dll02.1066,external,2001:438:8000:10:6801:66ff:fe2b:e29d,yeujq-lzwx4-kv266-rg7ts-msobl-wetq6-kwfkh-sadwo-wqipf-shzsa-mae,unassigned,to2-dll02.to2.dfinity.network
mercury.to2-dll03.1067,external,2001:438:8000:10:6801:f3ff:feeb:8736,hm6f7-as4t3-33b2a-msirw-hhcc3-eq6yq-uoamo-eif7z-5d35z-u3pqd-yqe,unassigned,to2-dll03.to2.dfinity.network
mercury.to2-dll04.1068,external,2001:438:8000:10:6801:b7ff:fe12:e7e3,ns7kv-kp2mu-mw7yi-krd4z-eqcvq-qeeej-mxtwb-c2ujq-xtq6x-orzoj-3qe,k44fs-gm4pv-afozh-rs7zw-cg32n-u7xov-xqyx3-2pw5q-eucnu-cosd4-uqe,to2-dll04.to2.dfinity.network
mercury.to2-dll05.1069,external,2001:438:8000:10:6801:7dff:fee6:472,km5ur-yacty-d2nvm-sitx7-zvnw4-bdjuf-lm3qv-vtftj-fv4vz-3d5y7-kae,unassigned,to2-dll05.to2.dfinity.network
mercury.to2-dll06.1070,external,2001:438:8000:10:6801:4fff:fe96:33c4,bew7t-tep7b-5hpwc-pzfcb-wvyfo-mhcu6-vnrkl-a2f6e-2aq4e-c4ezy-7ae,unassigned,to2-dll06.to2.dfinity.network
mercury.to2-dll07.1071,external,2001:438:8000:10:6801:26ff:fe32:c492,dh4nc-xdofs-5bsqf-zny3q-zjfhj-sn76b-vizti-sjzmv-5jvqc-sjhv2-iae,unassigned,to2-dll07.to2.dfinity.network
mercury.to2-dll08.1072,external,2001:438:8000:10:6801:f6ff:feae:60cd,inlh6-ii3uy-bpasa-uzngo-xle3x-d2p2a-ylu3h-neikw-tnmwv-wep5x-nae,unassigned,to2-dll08.to2.dfinity.network
mercury.to2-dll09.1073,external,2001:438:8000:10:6801:baff:fe60:9fbc,flzwv-lslut-uvzxu-nrlrj-64b4q-om4c6-amsu4-nswej-io3nd-4gkkg-6ae,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,to2-dll09.to2.dfinity.network
mercury.to2-dll10.1074,external,2001:438:8000:10:6801:3bff:fe65:6724,t7ih7-rbewm-ftxuo-pw3gf-3dobc-lcryh-ew4wz-rwexh-667xe-a4yox-kqe,unassigned,to2-dll10.to2.dfinity.network
mercury.to2-dll11.1075,external,2001:438:8000:10:6801:ecff:fea3:902f,d4ndk-jxgud-mf7j2-63lqc-2f64s-vouw3-l6k2k-akpwd-b4t4d-vur7h-jae,unassigned,to2-dll11.to2.dfinity.network
mercury.to2-dll12.1076,external,2001:438:8000:10:6801:b3ff:fe08:f2e5,,,to2-dll12.to2.dfinity.network
mercury.to2-dll13.1077,external,2001:438:8000:10:6801:bbff:fe62:1e11,xbcli-rnhjh-26fm2-om2gn-ysqvs-kufba-vvz4a-dy32s-ntpwk-pdkfs-aae,unassigned,to2-dll13.to2.dfinity.network
mercury.to2-dll14.1078,external,2001:438:8000:10:6801:c8ff:fe30:20d6,dpxqr-vscc4-sslft-6b6hn-gk344-rqsok-j65xm-3lrh5-p622q-ezrbs-bae,unassigned,to2-dll14.to2.dfinity.network
mercury.to2-dll15.1079,external,2001:438:8000:10:6801:7aff:fe07:1ee9,ieaic-obdck-f2vgl-nouey-jjh4k-oy7tm-3g6yo-l6uuc-y2oot-nytkj-hae,unassigned,to2-dll15.to2.dfinity.network
mercury.to2-dll16.1080,external,2001:438:8000:10:6801:31ff:fead:ff98,aczg5-zoceb-drcqg-cwc7m-xriae-ng5jg-swpzv-xunq7-vga6x-6s6pt-2ae,unassigned,to2-dll16.to2.dfinity.network
mercury.to2-dll17.1081,external,2001:438:8000:10:6801:d4ff:fe15:ca5e,2grd6-wl4h5-ckvc2-agagg-kn5it-axvmv-4nogx-frgyx-5ulsj-kuoyo-lae,unassigned,to2-dll17.to2.dfinity.network
mercury.to2-dll18.1082,external,2001:438:8000:10:6801:69ff:fe6e:d2e2,4kimr-mx6yo-ncuyf-temzj-lii2h-ex7ub-gvopk-iecxu-3kkt7-wogi3-hae,fuqsr-in2lc-zbcjj-ydmcw-pzq7h-4xm2z-pto4i-dcyee-5z4rz-x63ji-nae,to2-dll18.to2.dfinity.network
mercury.to2-dll19.1083,external,2001:438:8000:10:6801:1cff:fe00:e4aa,2h6dm-k5h3n-nmqek-m5gty-yy3xq-a3atf-54its-biy25-ijh3c-xvit4-mae,unassigned,to2-dll19.to2.dfinity.network
mercury.to2-dll20.1084,external,2001:438:8000:10:6801:c6ff:feaa:5291,zxph7-ibisu-l2d7c-k6klg-za5kr-scrws-manc5-cknfw-thpyi-vzmij-xqe,unassigned,to2-dll20.to2.dfinity.network
mercury.to2-dll21.1085,external,2001:438:8000:10:6801:bfff:fefe:f076,2sjsi-fu2xz-jbtds-6rhym-cdfxi-dseok-64txt-exaul-e4usk-ouhx7-xqe,unassigned,to2-dll21.to2.dfinity.network
mercury.to2-dll22.1086,external,2001:438:8000:10:6801:89ff:feec:a93b,afjfz-erkja-k7euy-yjjrk-tsvsw-hfad7-allt6-4lb3e-kscys-7uyge-7ae,unassigned,to2-dll22.to2.dfinity.network
mercury.to2-dll23.1087,external,2001:438:8000:10:6801:7bff:fef4:62f,vaqrd-u6ayx-65ttp-6y5yg-touwv-dvpxn-uoxpx-n3bzg-wbq4b-7lwx3-jqe,unassigned,to2-dll23.to2.dfinity.network
mercury.to2-dll24.1088,external,2001:438:8000:10:6801:eeff:fec2:7e79,f4nlw-f6qsm-hxf5k-mkjr6-q5jgn-imnys-fhbhr-jzmxm-73iha-gpbji-oqe,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe,to2-dll24.to2.dfinity.network
mercury.to2-dll25.1089,external,2001:438:8000:10:6801:6bff:fed0:b535,dsnjt-rnuu4-vcgrm-wacun-da4y5-emipr-6bw7s-rxogu-7o2f3-a6zwb-yqe,unassigned,to2-dll25.to2.dfinity.network
mercury.to2-dll26.1090,external,2001:438:8000:10:6801:ecff:fe18:efd6,wvdeg-tfq6p-ahjbt-mdicu-hh3hr-243lv-hd5pw-xz2ym-xgaz6-bwmg6-mae,unassigned,to2-dll26.to2.dfinity.network
mercury.to2-dll27.1091,external,2001:438:8000:10:6801:1bff:feee:587c,jyjmn-pp6dh-2fapa-l67th-dcga6-awrsr-pguqa-yb6e6-dkrfi-izgy6-sqe,lspz2-jx4pu-k3e7p-znm7j-q4yum-ork6e-6w4q6-pijwq-znehu-4jabe-kqe,to2-dll27.to2.dfinity.network
mercury.to2-dll28.1092,external,2001:438:8000:10:6801:ddff:fe00:8a18,7r7kx-pfeyy-apl6r-7m3mi-nhuan-zy5rd-l4bxq-6x5ak-a4632-sqoof-qqe,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,to2-dll28.to2.dfinity.network
mercury.tp1-dll08.425,external,2607:f758:c300:0:6801:beff:fe9a:9070,,,tp1-dll08.tp1.dfinity.network
mercury.tp1-dll09.453,external,2607:f758:c300:0:6801:b7ff:fe8f:69b3,l4oi6-dgzx3-vczc4-2o6xz-5ieho-ovabl-2hwwq-tgo7o-a5m33-krneh-kae,unassigned,tp1-dll09.tp1.dfinity.network
mercury.tp1-dll10.454,external,2607:f758:c300:0:6801:caff:fe85:b580,rk626-swiut-nx4ou-xvoar-s645r-m6tuj-avwmq-i5ipn-kyr2i-5ndru-gqe,e66qm-3cydn-nkf4i-ml4rb-4ro6o-srm5s-x5hwq-hnprz-3meqp-s7vks-5qe,tp1-dll10.tp1.dfinity.network
mercury.tp1-dll11.455,external,2607:f758:c300:0:6801:85ff:fec4:1e02,zg6yd-2tq2d-z3sp7-5tq5c-gbhim-vacvg-jnhd5-q42m3-qxsfg-6strj-yqe,unassigned,tp1-dll11.tp1.dfinity.network
mercury.tp1-dll12.456,external,2607:f758:c300:0:6801:95ff:fe3e:a9be,ey524-belml-leby7-hvt63-znr5b-xwkgp-5epra-kdmez-ynelx-2m4ys-hqe,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae,tp1-dll12.tp1.dfinity.network
mercury.tp1-dll13.65,external,2607:f758:c300:0:6801:c5ff:fe63:4948,hpdlo-v3eea-mgusr-i4apc-qcdr2-mwkqn-mddxl-ij6qb-ggl27-jxd4s-gae,unassigned,tp1-dll13.tp1.dfinity.network
mercury.tp1-dll14.457,external,2607:f758:c300:0:6801:24ff:fe72:c13,,,tp1-dll14.tp1.dfinity.network
mercury.tp1-dll15.458,external,2607:f758:c300:0:6801:28ff:fe49:acae,arizm-7m2c5-weboj-gfxj5-ruyxk-ns4pn-zdw3i-oszdi-25ynb-ivraf-wqe,unassigned,tp1-dll15.tp1.dfinity.network
mercury.tp1-dll16.459,external,2607:f758:c300:0:6801:7aff:fe71:1fce,b7ldm-xgdir-7eraz-sws5m-tzstj-clkrl-hs444-ty5nj-qnkrx-nofhs-hae,2fq7c-slacv-26cgz-vzbx2-2jrcs-5edph-i5s2j-tck77-c3rlz-iobzx-mqe,tp1-dll16.tp1.dfinity.network
mercury.tp1-dll17.72,external,2607:f758:c300:0:6801:59ff:fe8f:d072,,,tp1-dll17.tp1.dfinity.network
mercury.tp1-dll18.460,external,2607:f758:c300:0:6801:3dff:fec5:7fd2,hbq5x-ekn6c-bpmf3-22o73-2c7mf-2usjm-nfmva-auaxt-2lftt-ymj2i-2ae,unassigned,tp1-dll18.tp1.dfinity.network
mercury.tp1-dll19.461,external,2607:f758:c300:0:6801:edff:fe59:4afb,vsra4-xeixj-fpwtj-qs4m6-hijj4-zlopd-wcrgb-gyyhx-eu5gy-fbsea-fae,lhg73-sax6z-2zank-6oer2-575lz-zgbxx-ptudx-5korm-fy7we-kh4hl-pqe,tp1-dll19.tp1.dfinity.network
mercury.tp1-dll20.462,external,2607:f758:c300:0:6801:e0ff:fea2:40c9,i3fxs-jmlyi-euesj-kajlk-63rap-vzpwp-bztsh-fnxot-4bjq3-kibqb-jae,opn46-zyspe-hhmyp-4zu6u-7sbrh-dok77-m7dch-im62f-vyimr-a3n2c-4ae,tp1-dll20.tp1.dfinity.network
mercury.tp1-dll21.145,external,2607:f758:c300:0:6801:faff:fe4a:83c7,3rj6n-nnhqn-nad5q-y262v-fuhk4-myqv2-6qzld-ouk7q-fbsuo-l2fi3-6ae,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,tp1-dll21.tp1.dfinity.network
mercury.tp1-dll22.172,external,2607:f758:c300:0:6801:afff:fea3:f3c4,fpr2v-bm77g-drpwg-jjsb2-hsqtt-62nci-e37d3-qsi33-gs72f-txmoz-gqe,3hhby-wmtmw-umt4t-7ieyg-bbiig-xiylg-sblrt-voxgt-bqckd-a75bf-rqe,tp1-dll22.tp1.dfinity.network
mercury.tp1-dll23.184,external,2607:f758:c300:0:6801:8eff:fe0e:8747,jd766-qqwa7-b7ae5-kjhpv-z4ngj-oa6kv-rr4eo-l4mt7-om5u6-4yyni-mae,unassigned,tp1-dll23.tp1.dfinity.network
mercury.tp1-dll24.42,external,2607:f758:c300:0:6801:feff:fe17:3f6a,h4llm-3sygc-lnrk5-23lmk-oiucg-cwoex-dpmt5-jxatu-c3ucp-fs2ml-uqe,unassigned,tp1-dll24.tp1.dfinity.network
mercury.tp1-dll25.196,external,2607:f758:c300:0:6801:5aff:fe95:e16e,d7uw7-epfl6-7vcof-oband-nmx6z-hvowm-kjcdj-xlyww-3bzft-ymnv4-hae,4ecnw-byqwz-dtgss-ua2mh-pfvs7-c3lct-gtf4e-hnu75-j7eek-iifqm-sqe,tp1-dll25.tp1.dfinity.network
mercury.tp1-dll26.78,external,2607:f758:c300:0:6801:2bff:fe21:c995,x7qvx-dqst5-md5xr-nqops-uhrzh-kqona-ixvpv-4uj4g-g5msl-o7ndx-hae,unassigned,tp1-dll26.tp1.dfinity.network
mercury.tp1-dll27.463,external,2607:f758:c300:0:6801:51ff:fe86:d712,btpus-wfwt5-djl6i-v4pv5-xfzn4-vvmc2-6pgbz-tk4kn-2a4q3-2pxcn-pqe,unassigned,tp1-dll27.tp1.dfinity.network
mercury.tp1-dll28.464,external,2607:f758:c300:0:6801:c0ff:fed3:e4e0,,,tp1-dll28.tp1.dfinity.network
mercury.tp1-spm01.450,external,2607:f758:c300:0:6801:96ff:fe81:4fde,voy3z-xqkak-q4x4d-wo3ek-qy2c7-tcbry-qoeuk-twoxj-76iay-oxy23-yqe,unassigned,tp1-spm01.tp1.dfinity.network
mercury.tp1-spm02.598,external,2607:f758:c300:0:6801:7eff:fef9:7fdf,,,tp1-spm02.tp1.dfinity.network
mercury.tp1-spm03.451,external,2607:f758:c300:0:6801:abff:fecc:c642,st4fx-z43wu-xzc3a-vnajq-ts2u6-v5ws5-q36gu-5amxb-665e4-bsq2a-gqe,fuqsr-in2lc-zbcjj-ydmcw-pzq7h-4xm2z-pto4i-dcyee-5z4rz-x63ji-nae,tp1-spm03.tp1.dfinity.network
mercury.tp1-spm04.09,external,2607:f758:c300:0:6801:91ff:fe1c:ecb1,x5wch-pmfrw-336to-dfhft-qz752-ncbbt-d67os-vmlqf-3je3g-cgzri-nae,qxesv-zoxpm-vc64m-zxguk-5sj74-35vrb-tbgwg-pcird-5gr26-62oxl-cae,tp1-spm04.tp1.dfinity.network
mercury.tp1-spm05.10,external,2607:f758:c300:0:6801:d1ff:fecd:a4a8,5beqz-aqftx-tt4an-3cywz-vvjra-nbcca-f6wh2-ptpes-gujhk-n4hzg-6ae,unassigned,tp1-spm05.tp1.dfinity.network
mercury.tp1-spm06.11,external,2607:f758:c300:0:6801:32ff:feb7:34d5,,,tp1-spm06.tp1.dfinity.network
mercury.tp1-spm07.452,external,2607:f758:c300:0:6801:bcff:feb7:50ad,gfof2-34zxj-zwxpm-5fjhq-flbqd-jmzfp-sodev-xo5tr-hwewh-o4hrk-bae,unassigned,tp1-spm07.tp1.dfinity.network
mercury.tp1-spm29.553,external,2607:f758:c300:0:6801:86ff:fe4f:e84d,,,tp1-spm29.tp1.dfinity.network
mercury.tp1-spm30.554,external,2607:f758:c300:0:6801:5aff:fe64:d405,upjga-zefaq-hlcbj-bu25y-4l4i4-chatu-j7rhm-l34kv-topaz-mhee6-jae,pjljw-kztyl-46ud4-ofrj6-nzkhm-3n4nt-wi3jt-ypmav-ijqkt-gjf66-uae,tp1-spm30.tp1.dfinity.network
mercury.ty1-dll01.669,external,2602:ffe4:801:16:6801:d2ff:fe66:defb,wjpte-i243f-24khq-jlpus-g44rw-thqn6-p2t5t-mdwn2-ebvh2-jsrgb-oae,unassigned,ty1-dll01.ty1.dfinity.network
mercury.ty1-dll02.670,external,2602:ffe4:801:16:6801:2dff:fef7:4302,sbx3g-qhihi-l2t5h-qzg7f-n5yzm-vsd5p-ybfbq-3mygi-456km-5sbtx-sqe,qdvhd-os4o2-zzrdw-xrcv4-gljou-eztdp-bj326-e6jgr-tkhuc-ql6v2-yqe,ty1-dll02.ty1.dfinity.network
mercury.ty1-dll03.671,external,2602:ffe4:801:16:6801:38ff:febe:ebac,rv6cf-76ajy-qgcld-d7gil-e7v22-3sqfv-yc2zs-sn5r5-465el-pbym3-xae,o3ow2-2ipam-6fcjo-3j5vt-fzbge-2g7my-5fz2m-p4o2t-dwlc4-gt2q7-5ae,ty1-dll03.ty1.dfinity.network
mercury.ty1-dll04.672,external,2602:ffe4:801:16:6801:37ff:fe2c:6895,tfw5b-kpj3p-bniym-lllfz-fzcuq-4c65m-xqv3y-dy44l-fvmsn-yebii-pqe,cv73p-6v7zi-u67oy-7jc3h-qspsz-g5lrj-4fn7k-xrax3-thek2-sl46v-jae,ty1-dll04.ty1.dfinity.network
mercury.ty1-dll05.673,external,2602:ffe4:801:16:6801:e7ff:fe44:5c6,5wrvq-35tgm-pz265-m7ihm-sfz3g-sdm4w-ue6sd-x6mga-74pjt-6mngh-bae,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,ty1-dll05.ty1.dfinity.network
mercury.ty1-dll06.674,external,2602:ffe4:801:16:6801:66ff:fe51:110f,wkza2-nuadi-tkorq-pw4sr-rejed-3stjg-wjiov-mzzbq-w3ytl-m5phl-iae,unassigned,ty1-dll06.ty1.dfinity.network
mercury.ty1-dll07.675,external,2602:ffe4:801:16:6801:e2ff:fe31:4b08,xjhzy-fombc-kpbfq-xwltq-fia45-sbfq4-nkzor-42yr4-tj7wj-zoprs-xqe,ejbmu-grnam-gk6ol-6irwa-htwoj-7ihfl-goimw-hlnvh-abms4-47v2e-zqe,ty1-dll07.ty1.dfinity.network
mercury.ty1-dll08.676,external,2602:ffe4:801:16:6801:71ff:fe8a:e4f2,4n6sn-mbz3e-phvpb-yg3bo-umjvi-t7d46-ohiu6-vu2y3-ugpgl-hdn62-6ae,unassigned,ty1-dll08.ty1.dfinity.network
mercury.ty1-dll09.677,external,2602:ffe4:801:16:6801:fbff:fe96:26fa,pfmqh-xphm4-h4wkn-nafsx-aix6u-h4gbl-owfhy-wnm4y-vkqyu-nmlhl-aqe,lhg73-sax6z-2zank-6oer2-575lz-zgbxx-ptudx-5korm-fy7we-kh4hl-pqe,ty1-dll09.ty1.dfinity.network
mercury.ty1-dll10.678,external,2602:ffe4:801:16:6801:38ff:fe84:f808,icl45-5n6st-mi35c-d5w4w-xyrww-chwnd-qbsqd-fztab-xeu6a-wck2c-2ae,opn46-zyspe-hhmyp-4zu6u-7sbrh-dok77-m7dch-im62f-vyimr-a3n2c-4ae,ty1-dll10.ty1.dfinity.network
mercury.ty1-dll11.679,external,2602:ffe4:801:16:6801:10ff:fe61:8651,go5zz-xs6yg-mylwl-v7uob-7bg4b-wjzhe-vmrwe-uy7mz-ckaz2-idm33-rqe,unassigned,ty1-dll11.ty1.dfinity.network
mercury.ty1-dll12.680,external,2602:ffe4:801:16:6801:6aff:fe56:abaf,nyo3z-asy7t-jxc44-z4cvr-tts4h-2ipvj-aawbj-37xkl-7lcfq-psuoe-uqe,unassigned,ty1-dll12.ty1.dfinity.network
mercury.ty1-dll13.681,external,2602:ffe4:801:16:6801:b2ff:fead:73b1,c2uja-izovs-ro6du-iwaru-kbxta-flozb-dbwot-ov3cp-irxs3-ue2ak-bae,unassigned,ty1-dll13.ty1.dfinity.network
mercury.ty1-dll14.682,external,2602:ffe4:801:16:6801:d6ff:fe00:5d35,asad5-qg3gv-p5hrf-7liwa-zkoia-t2imf-sztmb-okb3k-gc6ei-xzp77-5qe,2fq7c-slacv-26cgz-vzbx2-2jrcs-5edph-i5s2j-tck77-c3rlz-iobzx-mqe,ty1-dll14.ty1.dfinity.network
mercury.ty1-dll15.683,external,2602:ffe4:801:16:6801:f6ff:fed2:44d7,4pqn7-ot5fa-xjabr-kuvkz-rvr4h-5izdl-wkpvn-4krfz-4h7va-w75vk-uae,snjp4-xlbw4-mnbog-ddwy6-6ckfd-2w5a2-eipqo-7l436-pxqkh-l6fuv-vae,ty1-dll15.ty1.dfinity.network
mercury.ty1-dll16.684,external,2602:ffe4:801:16:6801:54ff:fe49:1801,nigpr-n6wbo-mlyil-iscp3-djv4e-ydvnh-hwxsf-6dn2i-gg7oh-22mf2-wae,pjljw-kztyl-46ud4-ofrj6-nzkhm-3n4nt-wi3jt-ypmav-ijqkt-gjf66-uae,ty1-dll16.ty1.dfinity.network
mercury.ty1-dll17.685,external,2602:ffe4:801:16:6801:c2ff:fe8a:8673,,,ty1-dll17.ty1.dfinity.network
