node_id,node_provider_principal_id,node_provider_name,subnet_id,status
nlghu-pupyy-n5oci-hcqvn-5fvdt-h23ta-gueoi-bkpbn-atazo-sfdlp-nae,missing,missing,o3ow2-2ipam-6fcjo-3j5vt-fzbge-2g7my-5fz2m-p4o2t-dwlc4-gt2q7-5ae,found
5fpvj-plxyb-bsyji-b4pp5-j47gg-vlkor-q6bhy-5bhmp-kjtu6-fqkjh-iqe,i7dto-bgkj2-xo5dx-cyrb7-zkk5y-q46eh-gz6iq-qkgyc-w4qte-scgtb-6ae,Iancu Aurel,fuqsr-in2lc-zbcjj-ydmcw-pzq7h-4xm2z-pto4i-dcyee-5z4rz-x63ji-nae,found
efdju-ef2ce-a5jdn-obybl-x6ema-h5lwv-nc2sy-v4hvc-7nltm-aldtv-6ae,missing,missing,6pbhf-qzpdk-kuqbr-pklfa-5ehhf-jfjps-zsj6q-57nrl-kzhpd-mu7hc-vae,found
o42ny-ab3zt-iknyx-eo4ji-utgbe-xmae4-ybmwp-wdkzt-efffe-oq6nh-oae,i7dto-bgkj2-xo5dx-cyrb7-zkk5y-q46eh-gz6iq-qkgyc-w4qte-scgtb-6ae,Iancu Aurel,4ecnw-byqwz-dtgss-ua2mh-pfvs7-c3lct-gtf4e-hnu75-j7eek-iifqm-sqe,found
fsqi5-jxy3h-7enjy-d3734-zqvvu-s6nmh-o7xyk-6ahom-ecorw-o4oro-mae,missing,missing,missing,not found
ctwsk-mtlet-rcsk6-p44am-6yabc-psi27-den2q-gaeg4-lk5zi-hr23q-6ae,missing,missing,qxesv-zoxpm-vc64m-zxguk-5sj74-35vrb-tbgwg-pcird-5gr26-62oxl-cae,found
7qvtt-6lr4l-gx337-d6xvn-55ka2-6kcx2-c7iby-w36qm-u3ojf-ildyc-iqe,missing,missing,eq6en-6jqla-fbu5s-daskr-h6hx2-376n5-iqabl-qgrng-gfqmv-n3yjr-mqe,found
vqrj7-n4xxl-qbgb2-uudxw-mvmkt-d4irw-7ln7t-2m6w7-4ryfz-6pfaq-3qe,missing,missing,brlsh-zidhj-3yy3e-6vqbz-7xnih-xeq2l-as5oc-g32c4-i5pdn-2wwof-oae,found
bjhao-hlctl-g24ce-7hfcg-mqxbw-yxhyq-q23mj-smxsk-4o2s4-u353p-zqe,i7dto-bgkj2-xo5dx-cyrb7-zkk5y-q46eh-gz6iq-qkgyc-w4qte-scgtb-6ae,Iancu Aurel,5kdm2-62fc6-fwnja-hutkz-ycsnm-4z33i-woh43-4cenu-ev7mi-gii6t-4ae,found
cupz3-ehtqa-su3yl-2shoq-7yxw5-25uhz-g5kew-73dpi-w4gpu-hsmoi-vqe,missing,missing,csyj4-zmann-ys6ge-3kzi6-onexi-obayx-2fvak-zersm-euci4-6pslt-lae,found
5jo56-bxsxy-ocmas-lzhqq-hvtc3-7iwps-76qyk-abz3u-rn3xr-ya23r-4qe,missing,missing,missing,not found
c6opb-poeyo-5fim4-kjq7j-oy5iw-7ilmt-i5ghy-pkg2p-ba2dg-jkrcb-xae,missing,missing,missing,not found
yh635-plzec-ylkrs-rdxn7-gsu5t-plzrj-3iqql-jqaib-jsihv-nuhhn-kae,missing,missing,missing,not found
cilsw-jxcbi-qvp5o-7cylv-up5nj-2yykt-jtzha-s2uao-ee7uy-nprfm-vae,missing,missing,lhg73-sax6z-2zank-6oer2-575lz-zgbxx-ptudx-5korm-fy7we-kh4hl-pqe,found
lf2qh-kizev-gkppo-tsz4a-tvev3-y7be3-gnyjz-5tmzr-ds56j-ylpwe-3ae,64xe5-tx2s3-4gjmj-pnozr-fejw2-77y5y-rhcjk-glnmx-62brf-qin5q-pqe,Web3game,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,found
oy3vb-l6ptw-7yast-25yvu-xsouw-a57yd-o3bw3-ymx2x-6d3se-puzw6-4ae,missing,missing,missing,not found
hrhn3-gzwom-ni6br-ywxaj-55bk3-gkh2d-ckb5s-4max7-xpnep-7kafw-eae,ihbuj-erwnc-tkjux-tqtnv-zkoar-uniy2-sk2go-xfpkc-znbb4-seukm-wqe,Icaria Systems Pty Ltd,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,found
kzlfn-xeqoz-zcrlc-no4r5-pfjdw-flzfm-cq7zw-bbipw-fw3u7-bsoa6-4qe,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,qxesv-zoxpm-vc64m-zxguk-5sj74-35vrb-tbgwg-pcird-5gr26-62oxl-cae,found
4rrmr-megcp-6ypy5-3hodk-24ydt-xy3ak-uuegq-f575t-2jia5-la6qe-kae,missing,missing,missing,not found
vuizy-nfm5v-rapnc-rijer-hijfx-bvjrz-ccxdd-kte3v-awbnq-bdm6m-6qe,i7dto-bgkj2-xo5dx-cyrb7-zkk5y-q46eh-gz6iq-qkgyc-w4qte-scgtb-6ae,Iancu Aurel,6pbhf-qzpdk-kuqbr-pklfa-5ehhf-jfjps-zsj6q-57nrl-kzhpd-mu7hc-vae,found
7rkml-6hpmp-t2e4r-v6rab-iqugz-surqq-vcqxh-h7fld-rnts2-osixh-yqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,lspz2-jx4pu-k3e7p-znm7j-q4yum-ork6e-6w4q6-pijwq-znehu-4jabe-kqe,found
c37f7-3shrz-2mk6g-e2zvp-3z6xc-uuk6r-6yegs-53uzt-c3vtf-dacsv-tae,kos24-5xact-6aror-uofg2-tnvt6-dq3bk-c2c5z-jtptt-jbqvc-lmegy-qae,Anonstake,io67a-2jmkw-zup3h-snbwi-g6a5n-rm5dn-b6png-lvdpl-nqnto-yih6l-gqe,found
rb35i-iw6yi-h4gle-oyhqk-ce3o2-bqrnx-34ddb-i3npb-2wdrv-o2sib-vqe,spp3m-vawt7-3gyh6-pjz5d-6zidf-up3qb-yte62-otexv-vfpqg-n6awf-lqe,9Yards Capital,yinp6-35cfo-wgcd2-oc4ty-2kqpf-t4dul-rfk33-fsq3r-mfmua-m2ngh-jqe,found
7mwzk-chbqh-ydgzb-j3bvh-3l7fh-xc7xm-aud2g-hxyx2-bqcop-st67c-dae,7ryes-jnj73-bsyu4-lo6h7-lbxk5-x4ien-lylws-5qwzl-hxd5f-xjh3w-mqe,Archery Blockchain SCSp,yinp6-35cfo-wgcd2-oc4ty-2kqpf-t4dul-rfk33-fsq3r-mfmua-m2ngh-jqe,found
kax7o-5oyag-q7xbn-lpm4d-wkngc-dhbig-ca4sz-kdzkk-kgkln-khtsk-dqe,4dibr-2alzr-h6kva-bvwn2-yqgsl-o577t-od46o-v275p-a2zov-tcw4f-eae,Neptune Partners,pae4o-o6dxf-xki7q-ezclx-znyd6-fnk6w-vkv5z-5lfwh-xym2i-otrrw-fqe,found
d3ixl-33uds-x3g73-fsu3v-r6p34-m35ux-syruc-ikz7t-3ufuq-dklkh-iae,missing,missing,missing,not found
ywict-j2wwx-ioq63-wqlrz-pmcsg-dcxrw-ibgcp-chmr5-m3dla-cjvjk-2ae,missing,missing,lspz2-jx4pu-k3e7p-znm7j-q4yum-ork6e-6w4q6-pijwq-znehu-4jabe-kqe,found
tssrg-qjzld-dl5pr-uy7di-upnw5-2g7nd-v442c-lra4q-re3nn-543nq-rqe,missing,missing,missing,not found
cwb7w-kd3lm-4jzgx-mljqg-ptquz-665kh-w2svb-22eca-fab6l-jelhv-3ae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae,found
xsntz-cuxb5-c3xmg-vuzwb-2wsb6-jbfpj-jh6du-ynics-ziore-t7bpp-4ae,a24zv-2ndbz-hqogc-ev63f-qxnpb-7ramd-usexl-ennaq-4om4k-sod6u-gae,"Shelburne Ventures, LLC",pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,found
afu64-x2met-w2vxb-4lzus-z4fhf-divej-q46gf-wvpek-dj67h-fptsd-aae,efem5-kmwaw-xose7-zzhgg-6bfif-twmcw-csg7a-lmqvn-wrdou-mjwlb-vqe,Lukas Helebrandt,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,found
k4ecc-uo6mt-3jzeo-axsrf-fm4s4-2v2fo-f2hai-nhbm7-ktblp-aixvz-iae,zy4m7-z5mhs-zfkpl-zlsjl-blrbx-mvvmq-5z4zu-mf7eq-hhv7o-ezfro-3ae,Krishna Enterprises,csyj4-zmann-ys6ge-3kzi6-onexi-obayx-2fvak-zersm-euci4-6pslt-lae,found
w5nh3-v5yix-fnwcd-6iema-sj7yc-hprcf-5xju7-nj7iu-o5p4y-aq5pc-6ae,missing,missing,qxesv-zoxpm-vc64m-zxguk-5sj74-35vrb-tbgwg-pcird-5gr26-62oxl-cae,found
2eqbk-www2z-qcopx-wujey-4frhx-cpstt-4ecyv-7wh64-qozmi-wwkpe-yqe,7at4h-nhtvt-a4s55-jigss-wr2ha-ysxkn-e6w7x-7ggnm-qd3d5-ry66r-cae,Blockchain Development Labs,brlsh-zidhj-3yy3e-6vqbz-7xnih-xeq2l-as5oc-g32c4-i5pdn-2wwof-oae,found
w2l33-vvva3-qvjdn-2vgqn-qqbif-i6fuy-ekpwi-ksq22-ru4rz-6ycrr-tae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,pae4o-o6dxf-xki7q-ezclx-znyd6-fnk6w-vkv5z-5lfwh-xym2i-otrrw-fqe,found
7effw-j4nle-7smlm-xzebk-ttmdp-lndrw-jk5a6-nsr4b-fikx3-zpuee-6ae,7at4h-nhtvt-a4s55-jigss-wr2ha-ysxkn-e6w7x-7ggnm-qd3d5-ry66r-cae,Blockchain Development Labs,snjp4-xlbw4-mnbog-ddwy6-6ckfd-2w5a2-eipqo-7l436-pxqkh-l6fuv-vae,found
n74se-c345d-2jd4b-leuu6-jyvim-vcllk-aahj2-vjpvn-pbpks-xtgy2-4qe,missing,missing,2fq7c-slacv-26cgz-vzbx2-2jrcs-5edph-i5s2j-tck77-c3rlz-iobzx-mqe,found
ognrk-q4exl-3wf25-yrrsy-mtezk-e3qww-k6s5v-2pikz-gto6z-dyl2y-eae,vegae-c4chr-aetfj-7gzuh-c23sx-u2paz-vmvbn-bcage-pu7lu-mptnn-eqe,George Bassadone,lhg73-sax6z-2zank-6oer2-575lz-zgbxx-ptudx-5korm-fy7we-kh4hl-pqe,found
yi6r6-u4kax-jphcr-jcqr5-t3zpm-gmp3b-2hiew-iinpf-sgjos-eabha-aqe,missing,missing,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe,found
2hl5j-s6wlm-t7ba2-rxp52-2ii5d-vsbjk-tfwt7-twdbr-rqlyw-hzumc-iqe,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,qdvhd-os4o2-zzrdw-xrcv4-gljou-eztdp-bj326-e6jgr-tkhuc-ql6v2-yqe,found
xyww7-j43q2-nqleq-agfny-e347w-zrshm-xc2bo-7g2wy-yqksi-hksrj-aae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,found
zppi4-egu2x-ylkfm-fttld-d5v43-wq7zs-hnszi-6plxh-6ol3h-ibceq-xae,missing,missing,missing,not found
tyofn-r6bgb-5a533-2vptk-hgl47-xz3se-ssxyd-ws4i4-o7c4x-5zczx-gqe,missing,missing,missing,not found
4rpiz-7w7bf-smfm5-u7j3c-we6q7-qehxb-5lqnq-tjqsh-f7xu4-ihpao-zqe,wdnqm-clqti-im5yf-iapio-avjom-kyppl-xuiza-oaz6z-smmts-52wyg-5ae,Virtual Hive Ltd,missing,found
w2sev-mtuls-aa7m5-cdjgi-5vipg-2jn7i-4awvf-o6suu-73ebs-sw5db-kqe,zy4m7-z5mhs-zfkpl-zlsjl-blrbx-mvvmq-5z4zu-mf7eq-hhv7o-ezfro-3ae,Krishna Enterprises,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,found
ahekl-ihkqy-u4jqo-5kjvc-ygeuv-ejmin-25kld-7vyop-d6unr-uhlrv-wqe,spp3m-vawt7-3gyh6-pjz5d-6zidf-up3qb-yte62-otexv-vfpqg-n6awf-lqe,9Yards Capital,io67a-2jmkw-zup3h-snbwi-g6a5n-rm5dn-b6png-lvdpl-nqnto-yih6l-gqe,found
pri5a-une2z-drxdd-pjg2y-chwiz-hsuhx-xe4l6-gnio4-cgjvm-virtb-3qe,missing,missing,shefu-t3kr5-t5q3w-mqmdq-jabyv-vyvtf-cyyey-3kmo4-toyln-emubw-4qe,found
rjwwe-w56iu-idkqw-adyjd-33i5k-qeudg-ot6mb-2ztfu-elnrh-nhima-4ae,missing,missing,missing,not found
3rj6n-nnhqn-nad5q-y262v-fuhk4-myqv2-6qzld-ouk7q-fbsuo-l2fi3-6ae,egb3e-rzi2e-vpsmm-akysp-l2owk-4dgst-b5hmg-xrkwa-cr3uk-zlzds-mae,Richard Ma,missing,found
tvuwv-w7ks3-jpphq-dnilk-ewkuy-izc4x-sal4e-25dhc-7tsoy-uknfw-lqe,missing,missing,missing,not found
pfmqh-xphm4-h4wkn-nafsx-aix6u-h4gbl-owfhy-wnm4y-vkqyu-nmlhl-aqe,missing,missing,lhg73-sax6z-2zank-6oer2-575lz-zgbxx-ptudx-5korm-fy7we-kh4hl-pqe,found
yfwsf-35osa-r4nlh-7jxmi-m6n77-2pdl3-sltvr-niyxw-55igf-n6agh-jae,missing,missing,missing,not found
fzclq-uw6cm-gw5nv-j2iyy-zeiu5-qqw4i-5x4cs-csrw5-pquah-xspkw-uae,i7dto-bgkj2-xo5dx-cyrb7-zkk5y-q46eh-gz6iq-qkgyc-w4qte-scgtb-6ae,Iancu Aurel,missing,found
g4eis-jmdlu-iiivf-75n73-uto6l-miezg-kluob-ogj6z-2llqc-pomjl-jae,missing,missing,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae,found
izmdg-yz3l4-jp5vr-rva2j-5btpc-bzgt5-7snt4-wwy2g-jaq7v-rzpsv-oae,efem5-kmwaw-xose7-zzhgg-6bfif-twmcw-csg7a-lmqvn-wrdou-mjwlb-vqe,Lukas Helebrandt,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,found
f3t2w-pzmmm-65xb6-u2afi-y2ewh-gwvto-f7qtr-2xhv4-awen7-m3cdg-lqe,missing,missing,missing,not found
i5xgw-uzqkn-xrfkd-7nqdz-3yvas-lujhr-mvs5w-sxv5u-m7zrn-hrd2k-pqe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,missing,found
gsrhr-kwp6h-y6ibc-yftud-fzi66-vg5df-subl3-wiren-uzza6-rb5fc-dae,missing,missing,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,found
eyn4b-3u2bj-osfyg-3evgx-ycrbg-agyjv-zfre3-qmfc4-u7jwh-w2qap-fqe,missing,missing,missing,not found
ocvcv-56eg5-gxibh-dcgpo-unhwq-4bwmo-x7q3h-stwf2-ycfex-gdr2a-kae,nmdd6-rouxw-55leh-wcbkn-kejit-njvje-p4s6e-v64d3-nlbjb-vipul-mae,Honeycomb Capital (Pty) Ltd,5kdm2-62fc6-fwnja-hutkz-ycsnm-4z33i-woh43-4cenu-ev7mi-gii6t-4ae,found
i57fv-35hgv-3ix6f-dwxwi-n6oug-5wlc2-nphaa-3jqfg-wf56r-3ndbw-3qe,wdnqm-clqti-im5yf-iapio-avjom-kyppl-xuiza-oaz6z-smmts-52wyg-5ae,Virtual Hive Ltd,missing,found
hhmhu-hgxo6-vpbtl-etbxm-fewvk-q4jtb-ljalp-tuaku-agi3w-irqjh-aae,missing,missing,missing,not found
lt3wc-g6uvu-v3jcj-qaxlz-nuoen-oof5g-neahy-44h6g-4uqxy-mlri6-iae,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,e66qm-3cydn-nkf4i-ml4rb-4ro6o-srm5s-x5hwq-hnprz-3meqp-s7vks-5qe,found
mtti3-fw4qf-27www-bah3o-ctlkw-lebmb-3m6e6-eesv4-l7onf-4db2y-qae,zy4m7-z5mhs-zfkpl-zlsjl-blrbx-mvvmq-5z4zu-mf7eq-hhv7o-ezfro-3ae,Krishna Enterprises,shefu-t3kr5-t5q3w-mqmdq-jabyv-vyvtf-cyyey-3kmo4-toyln-emubw-4qe,found
rmtry-dtn57-h6sdy-63w3q-w7dlc-k2eun-r6mvx-jcrcl-qbk4y-mjmay-aae,missing,missing,missing,not found
clb2i-sz6tk-tlcpr-hgnfv-iybzf-ytorn-dmzkz-m2iw2-lpkqb-l455g-pae,missing,missing,missing,not found
lmzmv-wgqvf-7wyla-xwztl-sp3ot-goprx-zvrgp-c6zlm-3moh2-422de-mae,missing,missing,missing,not found
mihvd-umv3j-cjsl2-bfsdu-td7aw-2y6if-aw4fn-cghkm-v2oxd-kj75q-cae,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,lhg73-sax6z-2zank-6oer2-575lz-zgbxx-ptudx-5korm-fy7we-kh4hl-pqe,found
z23fe-7tw5j-f3lfl-4vprq-f6pdm-22uqa-73lqa-pokor-bvb2z-gsu5f-xqe,missing,missing,qdvhd-os4o2-zzrdw-xrcv4-gljou-eztdp-bj326-e6jgr-tkhuc-ql6v2-yqe,found
7h3aw-y3ygk-37mdb-cbuj7-ric2q-b7pgf-xwspg-bxzq5-cxid3-lqqwi-nae,i7dto-bgkj2-xo5dx-cyrb7-zkk5y-q46eh-gz6iq-qkgyc-w4qte-scgtb-6ae,Iancu Aurel,3hhby-wmtmw-umt4t-7ieyg-bbiig-xiylg-sblrt-voxgt-bqckd-a75bf-rqe,found
oijdr-tw52e-rxqz3-jqz3p-svaqt-xkl36-uwesu-rlfgq-b6ztg-7r7no-kqe,missing,missing,w4asl-4nmyj-qnr7c-6cqq4-tkwmt-o26di-iupkq-vx4kt-asbrx-jzuxh-4ae,found
x6ufc-46e3d-cvse3-vbjz6-gkrnq-4lpvu-6lloe-l24kd-y75gq-3pmt4-tqe,missing,missing,missing,not found
w2zci-bq5jo-vzrng-42mks-hvytn-she3z-52pej-vmigw-tic67-4prc6-qqe,missing,missing,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,found
5wzcz-mfner-c5wor-3liei-7mpao-vkult-zdds6-6n3rg-42ksv-6zzqt-vae,missing,missing,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae,found
wwwxf-wrvqf-3l3mr-iryoj-gvsjj-yex74-mhput-ag4mv-yftkg-xny2a-gqe,missing,missing,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae,found
fke66-le27l-bv4cc-7w5lh-pm3wm-wtkhh-rngbv-6ri6s-abq6e-5ui7k-vae,missing,missing,missing,not found
mjte3-dopva-7tttu-5hnnu-q572b-p3wwy-b56of-4q6h7-hbtf4-f3m32-tae,missing,missing,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe,found
zpjxp-c6l3m-x54lj-47zz5-dpy6u-lpdkt-hc7pp-gdfuu-i4i7i-jpp4w-lqe,missing,missing,missing,not found
gtc2a-34z6k-mld77-aucld-n6l4v-yv5hz-mon2d-narwo-b2z2k-thpyk-uae,missing,missing,jtdsg-3h6gi-hs7o5-z2soi-43w3z-soyl3-ajnp3-ekni5-sw553-5kw67-nqe,found
hgvcj-xdftg-62bcj-s66dr-rsshe-rmj6x-mzlvg-65ytj-3wapx-ig6js-mqe,missing,missing,cv73p-6v7zi-u67oy-7jc3h-qspsz-g5lrj-4fn7k-xrax3-thek2-sl46v-jae,found
